Timestamp,Location,Traffic Density,Average Speed,Vehicle Count,Emergency Vehicle Count,Congestion Level,Weather Conditions,Day of Week,Date,Time,Vehicle_ID,Emergency_Type,Latitude,Longitude,Speed_kmph,Traffic_Signal_ID,Signal_Status,Traffic_Density,Congestion_Level,Estimated_Travel_Time,Priority_Status
44:44.3,Location B,0.392981661,82.15925085,265,6,0.454139996,Clear,Friday,10-03-2024,44:44.3,5737,Other,12.04313554,77.33596859,78.22528825,73,Red,0.21599102,0.477879873,27.20904737,0
03:44.3,Location D,0.903461066,63.4358032,264,6,0.551440973,Cloudy,Wednesday,10-02-2024,03:44.3,3214,Fire Truck,12.43621216,77.97567264,45.63513486,20,Red,0.367459906,0.347624071,11.38750554,1
39:44.3,Location D,0.634517297,57.25627656,297,8,0.269239866,Storm,Wednesday,10-01-2024,39:44.3,3373,Police,12.38374067,77.90345425,41.9834237,90,Yellow,0.348830424,0.451521305,12.98436653,0
13:44.3,Location B,0.856409766,85.41912395,36,6,0.781787338,Storm,Wednesday,10-01-2024,13:44.3,4204,Fire Truck,12.74292606,77.21337097,29.63879833,25,Green,0.280694605,0.743668849,27.3425088,1
31:44.3,Location B,0.580802987,42.23965887,428,0,0.632168618,Clear,Tuesday,10-01-2024,31:44.3,4646,Fire Truck,12.2285865,77.1033697,48.4467957,24,Green,0.506208354,0.690387099,17.87113104,0
51:44.3,Location C,0.632586713,35.13930538,260,8,0.114748918,Fog,Sunday,10-02-2024,51:44.3,9279,Fire Truck,12.92029318,77.90533473,52.29567149,45,Green,0.175537575,0.998108249,26.76468464,0
58:44.3,Location D,0.645590794,33.20039816,75,7,0.544902927,Fog,Friday,10-01-2024,58:44.3,3078,Other,12.6757838,77.80324064,82.07047134,71,Yellow,0.247702607,0.182380812,23.67134397,1
37:44.3,Location A,0.63385956,38.32020364,181,6,0.940882623,Storm,Sunday,10-03-2024,37:44.3,9708,Other,12.69638066,77.80803219,47.61709683,78,Yellow,0.860617461,0.487058649,5.87433678,0
48:44.3,Location D,0.766177978,22.20412533,353,0,0.400274317,Cloudy,Friday,10-01-2024,48:44.3,2862,Ambulance,12.45157954,77.26206917,51.94716689,72,Red,0.986047954,0.184518504,5.10935619,0
11:44.3,Location D,0.84242418,47.30736313,147,0,0.622906214,Storm,Thursday,10-01-2024,11:44.3,6498,Fire Truck,12.2810553,77.57512257,35.8537091,22,Yellow,0.750864609,0.833865144,7.145882825,1
34:44.3,Location B,0.755922409,28.98962791,284,3,0.177245409,Fog,Thursday,10-03-2024,34:44.3,7117,Fire Truck,12.20063825,77.30754192,31.4192084,75,Red,0.426124958,0.285387384,22.86858572,1
33:44.3,Location C,0.887631748,22.82713655,303,5,0.330387707,Cloudy,Wednesday,10-01-2024,33:44.3,3163,Ambulance,12.81953199,77.34701381,65.92069065,72,Green,0.382949748,0.875288862,13.41464354,0
30:44.3,Location A,0.130005049,90.2076602,330,3,0.248078438,Storm,Monday,10-02-2024,30:44.3,3621,Other,12.92257018,77.84680638,67.66814979,53,Green,0.56163227,0.979256061,8.145314169,1
31:44.3,Location A,0.873853299,21.94214188,108,1,0.636134729,Rain,Wednesday,10-03-2024,31:44.3,1279,Ambulance,12.26996681,77.50472229,63.92379203,55,Yellow,0.996675366,0.18012744,5.652239176,0
51:44.3,Location D,0.114667647,35.38079766,253,7,0.280991103,Rain,Wednesday,10-01-2024,51:44.3,8950,Fire Truck,12.27251569,77.28024461,25.26130406,79,Green,0.454172217,0.299975753,24.55819592,0
55:44.3,Location D,0.208855291,20.92903573,490,5,0.875856455,Clear,Friday,10-02-2024,55:44.3,5845,Fire Truck,12.05150891,77.68949271,72.96543139,48,Red,0.332378801,0.764418419,29.82109091,0
53:44.3,Location A,0.628736153,98.28787025,344,6,0.168907447,Clear,Friday,10-02-2024,53:44.3,3244,Ambulance,12.56034938,77.56407044,99.92415649,45,Yellow,0.350412545,0.413394428,12.25133551,1
27:44.3,Location A,0.486260585,61.24768409,128,8,0.317348908,Fog,Friday,10-03-2024,27:44.3,1198,Fire Truck,12.73435898,77.45006225,47.76453732,78,Yellow,0.287466798,0.250607918,15.40597425,0
58:44.3,Location C,0.759060744,31.35254109,388,4,0.736477133,Storm,Sunday,10-01-2024,58:44.3,7160,Ambulance,12.41806641,77.93780655,98.96154134,26,Green,0.320459876,0.361736547,17.08075415,1
53:44.3,Location D,0.835494291,40.3907752,74,6,0.489327059,Cloudy,Sunday,10-01-2024,53:44.3,5832,Police,12.21482102,77.58359304,53.95898341,89,Yellow,0.50024309,0.117322941,25.18220664,0
06:44.3,Location D,0.919114294,55.73095039,191,1,0.866613427,Rain,Monday,10-02-2024,06:44.3,2845,Fire Truck,12.54181188,77.19082481,36.00652856,78,Green,0.250360006,0.690509213,22.8712348,1
43:44.3,Location C,0.860116064,32.56412405,295,8,0.515030721,Storm,Sunday,10-02-2024,43:44.3,6140,Police,12.66965782,77.75034291,51.06266011,84,Green,0.46693459,0.560254755,20.48746906,1
00:44.3,Location D,0.499587038,70.40068778,89,2,0.176183245,Clear,Friday,10-02-2024,00:44.3,4904,Police,12.24999696,77.72267772,52.44587481,61,Green,0.152032723,0.504672337,18.88202699,0
39:44.3,Location B,0.336473185,34.54313831,260,7,0.624134784,Rain,Monday,10-02-2024,39:44.3,4678,Police,12.59476883,77.88593903,87.83344142,38,Yellow,0.83036771,0.954527878,5.031428493,1
11:44.3,Location A,0.239993153,27.7923531,385,8,0.721792382,Storm,Monday,10-01-2024,11:44.3,6099,Police,12.96068568,77.66028441,34.93578671,45,Red,0.971782122,0.687283438,27.6058857,1
19:44.3,Location C,0.568646566,44.74712016,47,6,0.200171964,Cloudy,Thursday,10-03-2024,19:44.3,3732,Fire Truck,12.99304574,77.83848871,71.74410516,34,Yellow,0.812051469,0.687879264,18.7065768,1
48:44.3,Location A,0.549800632,30.23738372,291,2,0.242357823,Fog,Monday,10-02-2024,48:44.3,7306,Police,12.35679584,77.0691679,28.57340682,68,Green,0.164610984,0.829390423,6.139378356,0
59:44.3,Location A,0.183193068,21.74526661,274,7,0.371669578,Fog,Friday,10-01-2024,59:44.3,5614,Other,12.3791764,77.79147208,31.28528811,35,Yellow,0.716587102,0.596146119,9.419530009,0
29:44.3,Location C,0.484404344,42.06715288,215,2,0.917708404,Clear,Sunday,10-02-2024,29:44.3,3802,Other,12.7306851,77.31544188,57.06333499,72,Red,0.987459124,0.618464281,16.1169501,1
51:44.3,Location C,0.105980307,31.15164346,399,3,0.313820617,Fog,Friday,10-01-2024,51:44.3,4783,Other,12.11444744,77.73280746,60.65985688,57,Red,0.304678407,0.803804662,24.40120145,1
25:44.3,Location C,0.945248596,56.26401576,85,1,0.121024192,Fog,Wednesday,10-02-2024,25:44.3,6849,Other,12.83483217,77.92819312,75.18926371,12,Green,0.870763133,0.568918448,21.35680867,1
53:44.3,Location D,0.779016398,58.32363928,161,4,0.564391165,Fog,Thursday,10-01-2024,53:44.3,8090,Ambulance,12.86130977,77.52208227,69.23283101,95,Green,0.705925027,0.608632467,23.66430531,1
21:44.3,Location C,0.653933905,23.27966378,396,7,0.520686536,Cloudy,Wednesday,10-02-2024,21:44.3,6988,Fire Truck,12.36138341,77.04997153,68.65319339,66,Yellow,0.398441608,0.635060824,12.96962466,1
35:44.3,Location C,0.735836513,88.44655782,401,9,0.213550987,Rain,Sunday,10-01-2024,35:44.3,8413,Police,12.15755005,77.44875056,49.46876032,98,Yellow,0.810364703,0.54795909,6.057772203,0
24:44.3,Location B,0.964573035,69.15625698,85,1,0.601226746,Fog,Sunday,10-02-2024,24:44.3,6858,Ambulance,12.27202755,77.12426515,65.05176471,41,Red,0.60603231,0.25566201,18.68304111,0
33:44.3,Location B,0.692669237,92.09944847,285,1,0.155934198,Clear,Monday,10-01-2024,33:44.3,3060,Other,12.85754995,77.87254124,82.83328599,95,Yellow,0.174647022,0.280093877,21.98754061,0
08:44.3,Location D,0.712369382,58.76428938,407,2,0.997647444,Rain,Tuesday,10-03-2024,08:44.3,6277,Fire Truck,12.65596318,77.06255919,61.8120177,96,Red,0.498027123,0.894347869,27.41689221,1
07:44.3,Location C,0.318152088,48.08923491,40,4,0.582737622,Storm,Sunday,10-03-2024,07:44.3,4429,Ambulance,12.62896443,77.72067524,70.89795094,3,Yellow,0.228262381,0.327436726,6.358677495,0
18:44.3,Location B,0.142901204,88.79376351,359,5,0.136097313,Rain,Saturday,10-01-2024,18:44.3,3047,Other,12.67995217,77.47868997,20.69602705,67,Green,0.977973141,0.888481734,25.84102395,1
05:44.3,Location D,0.988690138,70.4052934,219,9,0.890505867,Rain,Monday,10-03-2024,05:44.3,8402,Fire Truck,12.44008551,77.79484687,60.91099606,79,Red,0.897989192,0.158835867,5.410981017,1
06:44.3,Location B,0.769744029,21.80523286,352,7,0.767250339,Clear,Tuesday,10-02-2024,06:44.3,5790,Ambulance,12.97373007,77.36065883,20.86719284,84,Yellow,0.883984909,0.470902021,19.07345135,0
03:44.3,Location A,0.994937404,91.02090676,233,0,0.717242357,Cloudy,Sunday,10-03-2024,03:44.3,8158,Fire Truck,12.77095296,77.58681946,37.84331085,15,Red,0.469891263,0.533511321,23.83513787,1
02:44.3,Location B,0.525617552,21.53202618,104,1,0.194542931,Fog,Thursday,10-03-2024,02:44.3,8288,Police,12.40509639,77.23486903,42.14499641,28,Yellow,0.168539978,0.286175494,23.89615357,1
55:44.3,Location B,0.496953231,32.12757697,329,2,0.139802153,Storm,Thursday,10-01-2024,55:44.3,1096,Other,12.37270674,77.55899614,88.58487009,10,Yellow,0.972497615,0.897656487,24.11230955,1
48:44.3,Location B,0.721140035,31.63133112,281,4,0.879364646,Cloudy,Monday,10-01-2024,48:44.3,3746,Ambulance,12.73274895,77.99009995,38.29732221,50,Red,0.590524864,0.604877805,12.66055055,1
55:44.3,Location A,0.728749516,28.51686627,451,0,0.839292971,Fog,Tuesday,10-02-2024,55:44.3,7457,Fire Truck,12.41884848,77.23055235,24.32563276,83,Yellow,0.946642066,0.508052266,21.68141496,1
48:44.3,Location D,0.620955698,36.13229433,14,8,0.232583273,Clear,Friday,10-02-2024,48:44.3,7737,Police,12.92317007,77.81437912,78.06957728,75,Yellow,0.697830067,0.539701386,12.1148656,1
51:44.3,Location B,0.35187857,93.23158761,67,9,0.991845453,Clear,Wednesday,10-02-2024,51:44.3,1520,Fire Truck,12.68117648,77.12209817,81.15179582,64,Red,0.771934621,0.420802834,12.09743036,1
28:44.3,Location D,0.540929637,30.63221929,294,9,0.669682409,Clear,Saturday,10-01-2024,28:44.3,8188,Police,12.98519003,77.10229333,94.78464261,12,Green,0.993345474,0.41254032,14.63413728,1
31:44.3,Location B,0.707094447,48.54201007,250,0,0.196834865,Storm,Thursday,10-01-2024,31:44.3,8156,Other,12.90852439,77.72455723,95.21607645,78,Yellow,0.987424393,0.275009844,8.501021418,0
36:44.3,Location D,0.933004802,78.29808561,220,5,0.768938294,Rain,Friday,10-02-2024,36:44.3,8563,Fire Truck,12.55183962,77.12445247,33.1115163,83,Red,0.3365019,0.693519149,9.16452394,0
33:44.3,Location D,0.738962078,28.78514297,19,8,0.891750883,Cloudy,Friday,10-02-2024,33:44.3,6269,Ambulance,12.61328153,77.58658881,90.81942283,61,Green,0.797529081,0.27405441,14.24828928,0
30:44.3,Location B,0.77511461,93.39645007,397,5,0.887892829,Rain,Monday,10-02-2024,30:44.3,6459,Other,12.09728331,77.30387389,68.30898434,69,Green,0.385172109,0.894854049,28.77410136,0
03:44.3,Location A,0.987414622,80.24246886,109,8,0.614916045,Fog,Thursday,10-01-2024,03:44.3,7721,Fire Truck,12.25847735,77.44892704,65.09664116,90,Red,0.575929356,0.734614738,28.59017156,0
24:44.3,Location C,0.371760577,75.62699095,140,9,0.288690925,Fog,Wednesday,10-02-2024,24:44.3,2797,Police,12.64146844,77.86062694,37.57071541,41,Green,0.495583535,0.288302402,13.50476671,1
21:44.3,Location C,0.969285462,88.10211632,38,9,0.97681149,Clear,Thursday,10-02-2024,21:44.3,8471,Police,12.10150814,77.88377966,38.7867075,60,Red,0.622557127,0.370015251,17.86482747,1
48:44.3,Location D,0.472911623,73.59024165,24,8,0.221392707,Storm,Wednesday,10-01-2024,48:44.3,1389,Police,12.92278517,77.26564754,76.00407136,99,Yellow,0.657538566,0.28723218,22.60688207,0
59:44.3,Location C,0.702102001,51.17820089,450,3,0.609431133,Clear,Saturday,10-01-2024,59:44.3,9338,Other,12.72526225,77.9309574,24.12847978,28,Red,0.263961466,0.317075951,16.3857225,1
55:44.3,Location B,0.974093958,87.17990454,419,8,0.978880571,Rain,Thursday,10-01-2024,55:44.3,3182,Ambulance,12.58349975,77.47933937,82.71205889,60,Red,0.494124652,0.143390681,19.66908827,1
51:44.3,Location D,0.431715475,80.70440855,91,5,0.277464383,Cloudy,Wednesday,10-01-2024,51:44.3,7319,Other,12.20516357,77.20807401,58.14228277,25,Yellow,0.317205154,0.68350088,28.43795185,0
25:44.3,Location A,0.799163276,83.11024298,207,5,0.663491682,Rain,Tuesday,10-02-2024,25:44.3,5108,Other,12.84213533,77.65755829,41.47924793,17,Yellow,0.997253926,0.245052883,23.34776451,0
43:44.3,Location D,0.281275504,30.03880439,258,8,0.78930616,Cloudy,Saturday,10-02-2024,43:44.3,1778,Fire Truck,12.8325743,77.15655607,89.67889341,17,Green,0.24297907,0.4609552,25.80922627,1
18:44.3,Location D,0.494461145,57.726573,338,8,0.708636217,Rain,Wednesday,10-01-2024,18:44.3,1046,Ambulance,12.19008106,77.2515278,79.38340842,66,Yellow,0.55535529,0.809832649,5.129486251,0
19:44.3,Location D,0.991518591,68.00457267,210,9,0.526657264,Fog,Friday,10-02-2024,19:44.3,9584,Police,12.30623413,77.14195007,60.70701816,77,Red,0.707430309,0.786974201,16.89565901,0
54:44.3,Location A,0.464080409,58.75740032,337,9,0.764523024,Rain,Tuesday,10-02-2024,54:44.3,7532,Police,12.2107577,77.84838398,76.88017904,12,Yellow,0.466473544,0.649161514,23.16923359,1
15:44.3,Location C,0.824263805,45.74494871,487,2,0.114126258,Rain,Tuesday,10-02-2024,15:44.3,2528,Fire Truck,12.49956356,77.93809678,51.89365049,36,Green,0.434835858,0.261646019,27.17808239,1
23:44.3,Location C,0.533009189,89.52005294,140,8,0.377581219,Storm,Friday,10-01-2024,23:44.3,9682,Other,12.9280238,77.36817773,87.27779935,86,Green,0.604242729,0.167258357,6.248554177,0
11:44.3,Location D,0.229025735,80.44047827,487,8,0.96050732,Storm,Thursday,10-02-2024,11:44.3,7466,Ambulance,12.28063692,77.79606334,78.80044601,83,Yellow,0.230059721,0.984639109,10.17933903,1
15:44.3,Location D,0.825222714,40.08397798,342,2,0.748893288,Storm,Wednesday,10-01-2024,15:44.3,5496,Other,12.84353516,77.09150421,34.46358625,41,Green,0.638995661,0.309517661,21.13244243,0
43:44.3,Location C,0.792074544,81.93998586,273,8,0.7338861,Rain,Monday,10-01-2024,43:44.3,6757,Other,12.25412194,77.95297158,90.12323263,67,Red,0.475955089,0.741958777,18.42138532,0
34:44.3,Location B,0.998743849,44.99023999,396,6,0.17786057,Storm,Friday,10-02-2024,34:44.3,5679,Fire Truck,12.72910221,77.15775448,56.02389518,28,Green,0.495567301,0.893846099,17.45055814,0
33:44.3,Location C,0.924507168,41.20489331,479,0,0.369538514,Storm,Thursday,10-02-2024,33:44.3,8618,Police,12.74460922,77.59123524,37.32525492,10,Green,0.371141737,0.790154288,10.22193663,1
59:44.3,Location A,0.280942211,65.94448104,215,9,0.801388497,Clear,Thursday,10-01-2024,59:44.3,8825,Other,12.50950927,77.22601413,52.59136465,56,Yellow,0.162430996,0.277411363,18.60283412,0
31:44.3,Location D,0.605196036,84.52183631,339,1,0.401508048,Fog,Friday,10-02-2024,31:44.3,5630,Fire Truck,12.11399441,77.34801983,50.1820809,78,Yellow,0.521413543,0.627709631,10.45648559,0
57:44.3,Location C,0.267268968,74.76786716,338,3,0.324802239,Cloudy,Wednesday,10-02-2024,57:44.3,5677,Police,12.96375248,77.73122746,49.92470703,28,Green,0.748335626,0.100413844,28.5223467,0
47:44.3,Location A,0.487906548,50.90978962,195,8,0.370217628,Clear,Friday,10-01-2024,47:44.3,9671,Ambulance,12.81579922,77.2305757,29.68666065,62,Green,0.910634468,0.670023827,15.93254186,1
18:44.3,Location C,0.838136595,79.54447446,101,6,0.259056938,Cloudy,Sunday,10-02-2024,18:44.3,2569,Ambulance,12.5716574,77.34626436,39.69613981,92,Red,0.854938301,0.996642784,25.13959017,0
15:44.3,Location C,0.703436945,28.38061725,312,3,0.203760188,Storm,Tuesday,10-02-2024,15:44.3,8141,Police,12.0659155,77.3117732,45.61175981,9,Red,0.560670316,0.653823412,14.35010686,0
26:44.3,Location C,0.594504055,39.51644703,199,8,0.574863937,Cloudy,Tuesday,10-02-2024,26:44.3,8624,Ambulance,12.77320038,77.50227766,90.6109256,82,Red,0.506386576,0.150354839,27.65353432,1
31:44.3,Location A,0.84055144,39.52300406,461,3,0.835614506,Rain,Friday,10-01-2024,31:44.3,1813,Ambulance,12.46477162,77.43718382,91.72021506,74,Yellow,0.399260742,0.51304988,24.04930332,0
45:44.3,Location A,0.845016296,35.93758476,488,6,0.897288404,Rain,Monday,10-02-2024,45:44.3,3495,Police,12.01804446,77.2222092,22.37621507,12,Red,0.894944269,0.240367413,24.27052085,0
43:44.3,Location C,0.212565252,38.31486932,112,3,0.339181067,Fog,Thursday,10-02-2024,43:44.3,7854,Other,12.62963297,77.35251907,81.28955749,34,Green,0.675709829,0.441906143,15.51138937,1
00:44.3,Location D,0.864739402,35.28979931,350,3,0.243896013,Cloudy,Sunday,10-02-2024,00:44.3,2716,Fire Truck,12.33165516,77.27990823,51.01307329,87,Yellow,0.15297096,0.194413884,18.51447905,1
57:44.3,Location A,0.845394058,89.09575892,341,0,0.90201569,Storm,Wednesday,10-02-2024,57:44.3,6649,Ambulance,12.1556489,77.56751198,82.50755945,38,Red,0.337315294,0.527346339,10.66675843,0
11:44.3,Location B,0.139410614,34.38819655,105,3,0.703118692,Fog,Monday,10-01-2024,11:44.3,2496,Fire Truck,12.11266986,77.517053,33.61990276,47,Red,0.896901505,0.874896468,8.799154488,1
23:44.3,Location A,0.292450026,55.1409466,72,9,0.730076904,Fog,Monday,10-01-2024,23:44.3,7824,Police,12.54431597,77.84617842,83.69869676,75,Yellow,0.716870271,0.413568301,20.72042757,1
18:44.3,Location A,0.439578275,57.27627813,218,9,0.455371625,Cloudy,Wednesday,10-02-2024,18:44.3,4949,Other,12.20620071,77.00513038,87.84338723,50,Green,0.270191564,0.271642555,16.40690461,0
17:44.3,Location B,0.952654218,34.25436255,39,7,0.540774716,Rain,Friday,10-02-2024,17:44.3,1656,Other,12.90397107,77.99355697,25.08781431,26,Green,0.887784485,0.798507794,6.62398543,1
55:44.3,Location A,0.724058541,99.23070571,356,6,0.653268803,Fog,Friday,10-01-2024,55:44.3,7207,Ambulance,12.83511343,77.05779017,91.62122873,53,Yellow,0.909865442,0.331006335,5.679765492,0
39:44.3,Location A,0.973784996,95.62579932,371,7,0.918479376,Rain,Thursday,10-02-2024,39:44.3,2996,Other,12.2195859,77.16100713,87.94357721,89,Red,0.172065769,0.243091502,10.90114955,1
47:44.3,Location B,0.906875871,45.24434567,264,7,0.667552199,Clear,Sunday,10-01-2024,47:44.3,7147,Other,12.02057104,77.55703002,68.24232294,24,Green,0.826311407,0.926033516,29.29224427,1
13:44.3,Location C,0.242074438,66.90171104,165,1,0.448110853,Clear,Sunday,10-02-2024,13:44.3,5018,Police,12.99313098,77.21411738,87.38574491,48,Green,0.344208216,0.968125975,20.16943935,0
39:44.3,Location B,0.451672825,44.13615934,173,8,0.870638107,Cloudy,Sunday,10-01-2024,39:44.3,9370,Fire Truck,12.736189,77.10531399,51.25569343,66,Red,0.731271742,0.49530916,21.43218626,0
35:44.3,Location D,0.230339358,72.18455995,177,2,0.227391705,Cloudy,Saturday,10-01-2024,35:44.3,3007,Ambulance,12.99530331,77.68657045,51.04404247,25,Red,0.777789035,0.272354168,24.90118508,1
10:44.3,Location B,0.487891591,59.9919681,224,9,0.795432063,Fog,Thursday,10-02-2024,10:44.3,7969,Police,12.58584272,77.82621185,57.6112226,61,Red,0.530499316,0.705832715,17.37949895,0
15:44.3,Location C,0.215349278,99.83032487,424,7,0.844272749,Rain,Sunday,10-02-2024,15:44.3,2248,Other,12.79512239,77.34739959,59.54498815,55,Green,0.132601985,0.643365285,22.82522131,0
28:44.3,Location C,0.52636444,90.37241388,418,0,0.297636906,Fog,Tuesday,10-01-2024,28:44.3,3989,Fire Truck,12.44732885,77.38377322,63.75158247,96,Red,0.977465758,0.665923732,26.36379783,1
15:44.3,Location C,0.450199806,73.00763392,50,7,0.596080419,Rain,Thursday,10-02-2024,15:44.3,5125,Police,12.46272608,77.38011132,56.61581382,5,Yellow,0.130770832,0.907162183,13.586696,0
18:44.3,Location A,0.736419488,61.78608696,269,5,0.486884951,Cloudy,Saturday,10-01-2024,18:44.3,1008,Fire Truck,12.48169475,77.65140529,81.7383276,51,Green,0.148040646,0.798497948,28.88931126,0
07:44.3,Location D,0.592115087,32.56700629,333,3,0.908545795,Storm,Tuesday,10-02-2024,07:44.3,2479,Police,12.98271326,77.93877426,99.34177234,24,Red,0.214579946,0.539021933,11.45504401,0
06:44.3,Location A,0.248781952,61.47730055,464,9,0.917313891,Clear,Wednesday,10-02-2024,06:44.3,4593,Fire Truck,12.77473709,77.17355046,90.49350913,68,Green,0.550367877,0.639917853,28.55102144,1
03:44.3,Location C,0.287484019,26.73427264,113,5,0.266820136,Storm,Tuesday,10-01-2024,03:44.3,1488,Police,12.55478418,77.86282213,22.77259875,26,Red,0.209560306,0.554649351,25.22126066,1
59:44.3,Location A,0.488362957,85.1504567,51,9,0.614722519,Cloudy,Wednesday,10-01-2024,59:44.3,6844,Police,12.13372083,77.91084857,62.42054627,49,Green,0.584765584,0.295467381,21.94212693,0
57:44.3,Location D,0.17994893,33.38091493,108,8,0.576563063,Rain,Thursday,10-02-2024,57:44.3,1117,Other,12.97115067,77.92583225,81.41663568,31,Green,0.21571606,0.901781653,7.370676749,1
57:44.3,Location C,0.336708729,89.06226696,61,8,0.413116351,Clear,Saturday,10-02-2024,57:44.3,5301,Ambulance,12.46782112,77.54516103,79.00255875,55,Green,0.525298585,0.302478713,15.00837065,0
59:44.3,Location C,0.913433116,94.2907161,221,9,0.177088492,Storm,Thursday,10-02-2024,59:44.3,9228,Fire Truck,12.13607543,77.71284381,24.19889346,95,Green,0.730334823,0.259806415,10.3108631,1
43:44.3,Location D,0.25295714,99.99818621,128,3,0.915842361,Rain,Saturday,10-01-2024,43:44.3,2661,Fire Truck,12.53336819,77.15814438,81.91064082,71,Green,0.646036244,0.471160248,6.216381909,1
51:44.3,Location C,0.455467271,29.57227154,157,4,0.912620858,Fog,Thursday,10-02-2024,51:44.3,8255,Other,12.85694876,77.66035388,45.89549197,95,Green,0.825356127,0.666402007,24.50333107,1
35:44.3,Location C,0.165246797,46.04066981,461,4,0.920436371,Cloudy,Monday,10-01-2024,35:44.3,1675,Fire Truck,12.96211592,77.32328424,54.77195104,82,Green,0.761762631,0.710893147,28.50091011,0
39:44.3,Location C,0.62635799,21.57708759,196,0,0.599427003,Fog,Tuesday,10-02-2024,39:44.3,2871,Fire Truck,12.50271128,77.08084328,81.55190123,88,Green,0.72199824,0.877277931,8.796175183,1
45:44.3,Location A,0.759382345,83.55620571,160,5,0.899488781,Cloudy,Sunday,10-02-2024,45:44.3,8382,Ambulance,12.31203246,77.71629824,96.49593936,74,Yellow,0.84375193,0.898726459,12.90627525,0
23:44.3,Location A,0.241319279,45.72555649,443,3,0.838172879,Cloudy,Saturday,10-01-2024,23:44.3,9909,Other,12.02152363,77.34866627,35.99964411,25,Yellow,0.484332235,0.902113873,7.959828457,1
41:44.3,Location D,0.745725703,21.62653695,312,0,0.525207691,Fog,Tuesday,10-02-2024,41:44.3,1811,Police,12.93646526,77.06577053,77.37061898,49,Green,0.443427556,0.980303406,14.13777143,1
15:44.3,Location C,0.611666978,48.16017333,227,7,0.939026895,Clear,Monday,10-01-2024,15:44.3,1799,Fire Truck,12.88959094,77.46263853,37.3424637,40,Red,0.770314087,0.345826162,29.26640986,1
58:44.3,Location C,0.46020033,52.37719419,351,2,0.741344865,Cloudy,Tuesday,10-01-2024,58:44.3,4306,Police,12.28693818,77.18422224,32.19496641,74,Red,0.968245128,0.818587074,25.25347526,0
07:44.3,Location A,0.571283874,42.14011579,324,0,0.811755112,Cloudy,Monday,10-01-2024,07:44.3,4980,Ambulance,12.60585916,77.25749082,62.67472869,51,Yellow,0.40617985,0.198137025,14.97273578,0
48:44.3,Location C,0.639349821,37.06477902,23,5,0.949791037,Fog,Tuesday,10-01-2024,48:44.3,7324,Other,12.36620272,77.29565396,46.30772855,50,Yellow,0.207703629,0.784140224,7.993379934,0
47:44.3,Location A,0.329489028,77.02939666,152,8,0.849196554,Clear,Saturday,10-02-2024,47:44.3,4712,Ambulance,12.98253636,77.87666703,61.731264,98,Red,0.11370481,0.300570542,21.76937697,1
29:44.3,Location C,0.482677535,60.9082971,206,2,0.871448851,Cloudy,Thursday,10-02-2024,29:44.3,2337,Ambulance,12.5373766,77.60106358,25.49123777,72,Yellow,0.847052242,0.53764317,8.153342332,1
51:44.3,Location A,0.537315785,88.19337085,225,3,0.604434115,Cloudy,Monday,10-01-2024,51:44.3,5191,Police,12.76073707,77.72751033,36.48059472,71,Green,0.599131213,0.624661905,16.37787569,1
06:44.3,Location B,0.688347617,98.24314449,216,3,0.266483351,Clear,Saturday,10-02-2024,06:44.3,7120,Ambulance,12.17220716,77.28978641,41.6689515,19,Yellow,0.463406345,0.918789083,21.23184149,1
23:44.3,Location C,0.352870428,67.08439522,404,0,0.305383438,Storm,Tuesday,10-02-2024,23:44.3,6353,Other,12.56125751,77.92426076,26.26829941,45,Yellow,0.695889623,0.570311793,9.338495989,0
00:44.3,Location C,0.63146842,60.16671603,152,0,0.905401689,Cloudy,Thursday,10-02-2024,00:44.3,4515,Fire Truck,12.77523284,77.28423148,34.42230924,59,Green,0.697024713,0.393944915,12.26196205,0
35:44.3,Location C,0.127974644,40.50059455,315,7,0.924997662,Clear,Monday,10-01-2024,35:44.3,6073,Other,12.56159675,77.01877052,40.18940239,57,Yellow,0.643610834,0.190685538,25.594041,1
40:44.3,Location C,0.381953727,66.06781793,223,6,0.77709749,Rain,Friday,10-02-2024,40:44.3,2720,Fire Truck,12.31186321,77.11658798,68.94968723,28,Yellow,0.788575555,0.840430112,14.0671283,1
03:44.3,Location C,0.981155414,20.46424269,438,8,0.263968743,Fog,Monday,10-01-2024,03:44.3,4808,Ambulance,12.98563112,77.6116347,64.77175559,37,Green,0.798660755,0.40042687,28.28620989,0
48:44.3,Location D,0.410095203,70.60018097,12,9,0.706516696,Clear,Monday,10-02-2024,48:44.3,7345,Fire Truck,12.89195336,77.30740068,33.28593392,51,Yellow,0.899172244,0.469177708,17.92243851,0
19:44.3,Location A,0.440046995,55.2380361,291,3,0.689893509,Storm,Friday,10-01-2024,19:44.3,1694,Police,12.6393968,77.81552837,26.65172684,45,Green,0.634353454,0.590260575,8.423217623,0
42:44.3,Location C,0.971703103,35.77771014,130,0,0.817760453,Cloudy,Saturday,10-02-2024,42:44.3,2098,Police,12.06776962,77.49216031,93.59320918,58,Red,0.597677253,0.710035809,15.7166967,1
43:44.3,Location D,0.228526431,81.13561238,237,1,0.96196971,Cloudy,Wednesday,10-01-2024,43:44.3,2788,Police,12.07058815,77.22527107,28.1628394,98,Yellow,0.143253244,0.828537092,21.40668064,0
